the-aubrey	0	488	1	free	0
workshop14	0	488	1	free	0
ranger-station	0	646	0	free	0
double-fun	0	306	1	free	0
bar-1661	1	363	2	free	0
jekyll-tampa	0	633	0	free	0
chimney	0	326	1	free	0
ropewalk	0	365	1	free	0
cabinet-8	0	356	1	free	0
moonrock	0	310	1	free	0
the-sackville-lounge	1	562	0	free	0
friends-of-friends	1	211	1	free	0
aabbcc	0	354	1	free	0
no-vacancy	0	449	1	free	0
identidad	0	238	1	free	0
anansi-cocktail-lounge	0	636	0	free	0
moneygun	0	296	1	free	0
proof	0	236	1	free	0
hero-bar	0	353	1	free	0
super-lyan	1	202	1	free	0
sastrer-a-martinez	1	280	1	free	0
mount-pleasant-vintage-provisions	0	314	2	free	0
alice-cheongdam	0	366	1	free	0
hell-or-high-water	0	665	0	free	0
employees-only	2	905	2	free	0
tartan-house	0	661	0	free	0
chandelier-bar	0	340	2	free	0
barc	0	286	1	free	0
bukowski-bar-bratislava	0	575	0	free	0
waltz	1	293	1	free	0
tag	1	350	1	free	0
bar-madonna	1	244	2	free	0
bar-bello	0	424	1	free	0
rita	0	401	1	free	0
el-gallo-altanero	1	290	5	free	0
moondog-louisville	0	665	0	free	0
bukowski-2-0	0	613	0	free	0
the-elysian-bar	0	328	1	free	0
bird	0	522	2	free	0
bar-pompette	1	490	3	free	0
the-sazerac-bar	0	340	2	free	0
juicy-bratislava	0	566	0	free	0
bar-carmen	1	234	1	free	0
the-bar-at-fort-nelson	0	738	0	free	0
byrdi	1	191	1	free	0
missys	0	326	1	free	0
nouvelle-vague	1	410	2	free	0
the-roost-bar	0	422	1	free	0
mezcalli-bratislava	0	579	0	free	0
maybe-sammy	1	650	3	top10	0
ufo-watch-taste-groove	0	570	0	free	0
bar-fino	0	272	1	free	0
proof-on-main	0	661	0	free	0
alquimico	1	489	2	free	0
bar-mordecai	1	342	1	free	0
the-cuba-libre-rum-and-cigar-house	0	540	0	free	0
bar-grale-louisville	0	634	0	free	0
bardo-lounge-and-supper-club	0	644	0	free	0
casa-del-havana	0	588	0	free	0
lady-jane	0	294	4	free	0
backroom-bar	0	162	0	free	0
nouvelle-bar-and-bottle	0	705	0	free	0
bar-sistema	0	488	1	free	0
north-of-bourbon	0	691	0	free	0
the-s-o-s-tiki-bar	0	616	0	free	0
oeste-oakland	0	620	0	free	0
penicillin	1	702	1	top10	0
the-cruise-room	0	313	1	free	0
donkey-shoe	0	694	0	free	0
art-katowice	0	402	1	free	0
library-by-the-sea	0	347	1	free	0
leo-rooftop	0	450	1	free	0
seven-cocktails-bourbon	0	612	0	free	0
nosso-oakland	0	607	0	free	0
negroni-centrale	0	713	0	free	0
flisak-76	0	400	1	free	0
alma-prague	1	404	1	free	0
la-sala-de-laura	1	222	1	free	0
eleven11	0	221	2	free	0
the-merryweather	0	670	0	free	0
13-orphans	0	625	0	free	0
bar-pacyfik	0	237	0	free	0
lucy-blue	0	657	0	free	0
the-roof-skybar	0	650	0	free	0
white-limozeen	0	330	2	free	0
public-domain	0	589	0	free	0
panorama-sky-bar	0	657	0	free	0
catbird	0	283	1	free	0
feliks-bar-cafe	0	374	0	free	0
riddle-bar	0	305	0	free	0
kumandra	0	224	0	free	0
bar-trench	0	712	2	top10	0
lane-s-gin-bar	0	635	0	free	0
midnight-rambler	0	256	2	free	0
roquette-seattle	0	842	1	top10	0
foco	1	558	2	top10	0
antique-american-bar	1	313	0	free	0
string-s-bar	0	406	0	free	0
the-savory-project	1	606	2	top10	0
kita-koguta	0	604	0	free	0
kilburn-cocktail-bar-milano	0	373	0	free	0
bar-kabawa	0	366	1	free	0
volstead-s-emporium	0	655	0	free	0
drexl-oakland	0	594	0	free	0
connaught-bar	1	723	2	top10	0
zamieszanie-cocktail-bar	0	650	0	free	0
birds	0	293	1	free	0
flora-room	0	595	0	free	0
victory-copenhagen	0	665	1	free	0
the-sidecar-at-the-tap	0	681	0	free	0
ether-rooftop-bar	0	629	0	free	0
death-and-co-dc	0	673	1	top10	0
the-cabana-club	0	650	0	free	0
b-heaven-rooftop-bar	0	656	0	free	0
the-race-club	0	395	0	free	0
victoria-lounge	0	628	0	free	0
crown-shy	0	412	1	free	0
compere-lapin	0	588	0	top10	0
parlour-minneapolis	0	608	0	free	0
mn-rooftop-cocktail-bar	0	350	0	free	0
above-board	0	345	0	free	0
monte-carlo	0	591	0	free	0
monkey-love	0	657	0	free	0
punch-room-at-edition-rome	0	343	0	free	0
the-court	0	370	1	free	0
fat-cats-cocktail-house	1	319	0	free	0
lyaness	1	568	1	top10	0
savage-bar-prague	0	672	0	free	0
josephine-bar-and-restaurant	0	654	0	free	0
viva-madrid	0	468	0	free	0
rakia-bar-belgrade	0	698	0	free	0
speak-low	0	382	0	free	0
devil-s-cut	0	501	1	free	0
lobby-bar-hotel-chelsea	0	366	1	free	0
1868-cocktail-boutique	0	368	0	free	0
queen-mary-tavern	0	648	1	top10	0
valley-club	0	548	0	top10	0
elizabeth-belgrade	0	713	0	free	0
st-genevieve	0	603	0	free	0
pikok-lounge	0	605	0	free	0
upupa-epops	0	309	0	free	0
realm-of-the-52-remedies	0	651	2	top10	0
angry-monk	0	662	0	free	0
capri-club	0	381	1	free	0
atlas	1	855	1	top10	0
goto	0	396	0	free	0
cooldown-budapest	0	695	0	free	0
char-bar-minneapolis	0	611	0	free	0
republic-bar	0	317	0	free	0
offtrack	1	548	1	top10	0
gibson	0	363	0	free	0
high-note-skybar	0	619	0	free	0
company-bar-minneapolis	0	622	0	free	0
real-charmer	0	180	1	free	0
hudson-bar-budapest	0	636	0	free	0
damn-i-miss-paris	0	284	1	free	0
bar-shiru-oakland	0	622	0	free	0
the-blue-pub	0	237	0	free	0
kissproof	0	325	0	free	0
the-waratah	0	517	0	top10	0
bar-planet	0	515	0	top10	0
solara-bar	1	1202	0	free	0
kaa-mixology	0	676	0	free	0
sobre-mesa	0	633	0	free	0
moonglow-oakland	0	639	0	free	0
limonadier-cocktailbar	0	353	0	free	0
lost-my-voice-bar-breakfast-barsnacks-wine-and-drinks	0	327	0	free	0
vault-bar	0	300	0	free	0
blackbird-ordinary	0	596	0	free	0
tiki-ti	1	578	0	top10	0
not-no-bar	0	336	1	free	0
three-sheets-dalston	0	446	0	free	0
bulgari-bar	0	369	0	free	0
daydreamer	1	533	0	top10	0
north-light	0	626	0	free	0
bokamorra-pizzaurant-and-cocktails	0	593	0	free	0
kato	0	366	1	free	0
the-cocktail-office	0	376	0	free	0
clio-s-books	0	636	0	free	0
bar-hemingway	0	515	0	top10	0
nottingham-forest	0	369	0	free	0
seven-cocktail-bar	0	628	0	free	0
baby-gee	0	357	1	free	0
jack-rose-dc	0	820	0	top10	0
bouvardia	0	313	0	free	0
pine-co	0	357	0	free	0
odin-oakland	0	616	0	free	0
mr-fogg	0	584	0	free	0
szomszed-gyor	0	603	0	free	0
bar-maritime	0	360	1	free	0
eau-de-vie	0	310	0	free	0
pdt	0	369	0	free	0
kink-bar	1	337	0	free	1
foxtrot	0	341	0	free	0
union-electric-bar-rooftop	0	337	0	free	0
nocturno	0	555	0	top10	0
bylo-nebylo	0	603	0	free	0
starlite-sf	0	423	1	free	0
bar-shoji	0	540	0	top10	0
buck-breck	0	340	0	free	0
low-bar-oakland	0	610	0	free	0
east-47	0	322	0	free	0
mad-souls-spirits	0	179	0	free	0
drink-art-gallery	0	201	0	free	0
zizania-via-celestino-cocktail-bar-milano	0	441	0	free	0
snail-bar-oakland	0	590	0	free	0
kinsman	0	392	0	free	0
tallboy	0	356	2	free	0
the-library-bar	0	413	0	free	0
contrast-lyon	0	687	0	free	0
whislers	0	533	0	top10	0
rooftop-the-social-hub-florence-lavagnini	0	286	0	free	0
yachtsea-louisville	0	637	0	free	0
happiness-forgets	0	422	0	free	0
nuss-bar	0	442	0	free	0
lemon	0	576	0	free	0
l-antiquaire	0	651	0	free	0
bar-betsie	0	492	1	free	0
apothecary-dallas	0	599	0	free	0
bar-termini	0	470	0	free	0
oriole	0	541	0	free	0
deck-lounge-bar	0	274	0	free	0
aperture-montpellier	0	665	0	free	0
armoury-d-e	0	612	0	free	0
your-only-friend	0	377	1	free	0
flipdog	1	385	0	free	1
rum-club	0	597	0	free	0
blind-spot-london	0	321	0	free	0
liz-cocktail-e-wine	0	352	0	free	0
nosso	0	369	0	free	0
le-quatrieme-tiers	0	678	0	free	0
the-little-scarlet-door	0	317	0	free	0
the-little-violet-door	0	334	0	free	0
vesper-at-the-dorchester	0	460	0	free	0
prophecy	1	319	2	free	0
zuma-london	0	627	0	free	0
isa-cocteleria	0	397	0	free	0
the-mixing-room	0	327	0	free	0
pco	0	400	0	free	0
artifact	0	438	0	free	0
bar-contra	0	382	0	free	0
sidecar	0	324	0	free	0
bonsoir-bonsoir	0	624	0	free	0
eau-bar	0	345	0	free	0
sir-henrys	0	301	0	free	0
classique	0	324	0	free	0
candelaria	1	310	1	free	0
horatio	1	331	0	free	1
moonshiner	0	354	0	free	0
mintiq-bar-porec	0	592	0	free	0
alcron-bar-prague	0	669	0	free	0
bar-high-five	0	481	0	top10	0
callooh-callay	0	468	0	free	0
pop-city-x-pony	1	417	0	free	1
mo-bar	0	404	0	free	0
the-pontiac	1	842	0	top10	0
f-nkytown	0	348	0	free	0
the-bar-at-15-stamford	0	383	0	free	0
gen-yamamoto	0	266	0	free	0
trailer-happiness	0	503	0	free	0
swift	1	574	1	top10	0
tynska-bar-and-books	0	612	0	free	0
the-spirit	0	237	0	free	0
gaba	1	91	0	top10	0
drinc-cocktail-conversation	0	383	0	free	0
la-punta-expendio-de-agave	0	294	0	free	0
copperbay	0	367	0	free	0
guarita-bar	0	219	0	free	0
bar-cobra-prague	0	652	0	free	0
bar-am-wasser	0	335	1	free	0
rumba-seattle	0	353	0	top10	0
coupette	0	496	0	free	0
mag-cafe	0	388	0	free	0
bonvivant-s-ctc	0	608	0	free	0
rita-s-tiki-room	0	159	0	free	0
martinez	0	270	0	free	0
bygones	0	407	1	free	0
bugsy-s-bar	0	627	0	free	0
the-snug	0	368	1	free	0
michalska-cocktail-room	0	285	0	free	0
convoy-music-bar	0	910	0	free	0
doberman-drawing-room	0	569	0	top10	0
amord3-bar-emocional	0	287	0	free	0
stravinskij-bar	0	402	1	free	0
casa-prunes	0	309	3	free	0
lagniappe	0	546	0	free	0
sol-liquor-lounge	0	240	0	top10	0
lockdown	0	389	0	free	0
golden-eye	0	688	0	free	0
old-mate-s-place	0	377	0	free	0
epic	0	361	0	free	0
bar-josephine	0	366	0	free	0
sugar-house	0	726	0	free	0
bitter-bar	0	190	0	free	0
bar-artemisia	0	375	0	free	0
fuk-cocktail-bar-music-more	0	278	0	free	0
hemingway-bar-prague	0	656	0	free	0
kiesling-detroit	0	647	0	free	0
the-copper-shaker-ybor	0	652	0	free	0
burrow-bar	0	300	0	free	0
true-laurel	1	757	5	top10	0
mediterraneo-bar-rovinj	0	538	0	free	0
mandarin-heights	0	660	0	free	0
bad-luck-bar	0	630	0	free	0
caprice-bar	0	429	0	free	0
1862-dry-bar	0	369	0	free	0
kol-mezcaleria	0	391	0	free	0
tlen-cocktail-bar	0	562	0	free	0
the-skip	0	618	0	free	0
dukes	0	502	0	free	0
hotel-bar-tampa	0	706	0	free	0
dutch-courage-cocktail-bar-amsterdam	0	326	0	free	0
lubna	0	335	0	free	0
equipment-room	1	578	0	top10	0
mace	0	348	0	free	0
evening-bar-detroit	0	714	0	free	0
tori-bar-tampa	0	673	0	free	0
live-twice	1	508	0	top10	0
balderdash	0	369	0	free	0
ruby	0	337	0	free	0
hedwig-s	0	704	0	free	0
antidote-detroit	0	665	0	free	0
galaxy-bar	1	97	1	top10	0
papercut	0	576	1	top10	0
mimi-kakushi	1	151	1	top10	0
carico	0	387	0	free	0
ritz-bar	0	455	0	free	0
hanashi-omakase-cocktail-bar	0	622	0	free	0
backbar-boston	0	694	0	top10	0
salmon-guru-milan	0	388	0	free	0
pensao-amor	1	348	0	free	0
saksey-s	0	615	0	free	0
the-alchemix	0	343	0	free	0
blind-tiger	1	98	0	top10	0
navy-strength-seattle	0	756	0	free	0
candy-bar-detroit	0	692	0	free	0
macchialina	0	444	1	free	0
yoru-cocktail-bar	0	581	0	free	0
el-primo-sanchez	0	149	1	free	0
zuma	1	605	0	top10	0
kyara	0	593	0	top10	0
bar-vhs-warsaw	0	595	0	free	0
hazlewood-seattle	0	335	0	top10	0
side-hustle-lounge	0	677	0	free	0
arbane-cocktail-bar	0	309	0	free	0
dry-martini-by-javier-de-las-muelas	0	589	0	top10	0
rusty-rat	0	624	0	free	0
healer	0	288	0	free	0
revolucion-cocktail	0	203	0	free	0
orchard	0	375	0	free	0
the-monarch-club	0	705	0	free	0
tiki-bar-athens	0	224	0	free	0
t57-wroclaw	0	629	0	free	0
lazy-bird	0	507	0	top10	0
the-grey	0	459	1	free	0
motorcity-wine	0	632	0	free	0
jilli	1	580	0	top10	0
cantina-ok	0	470	1	top10	0
anthm-cocktail-bar	0	379	0	free	0
tales-bar	0	245	0	free	0
monk	0	498	0	top10	0
swordfish-tom-s	0	678	0	free	0
herbs-rye	0	645	0	top10	0
kwant	1	536	3	top10	0
two-schmucks	1	579	0	top10	0
to-infinity-beyond	0	361	1	free	0
bar-mara	0	356	1	free	0
experimental-cocktail-club	3	521	0	top10	0
varadero-rum-and-cigar-house	0	596	0	free	0
freni-e-frizioni	0	531	2	free	0
the-monarch-bar	0	719	0	free	0
the-whaling-bar	0	565	0	top10	0
clap-ongaku	1	101	0	top10	0
blue-fox-the-bar	0	329	0	free	0
rio-restaurant-and-bar	0	656	0	free	0
no-goodbyes	0	452	1	free	0
goat-and-rabbit	0	645	0	free	0
the-old-man	1	663	0	top10	0
johnnys-gold-brick	0	385	1	free	0
service-bar-dc	1	766	4	top10	0
adios	0	399	1	free	0
freym-city-bistro-and-cocktail-bar	0	621	0	free	0
revel-cafe-bar	0	521	0	top10	0
zahir-nitra	0	613	0	free	0
xo-hifi	0	629	0	free	0
bar-sprezzatura	0	600	0	top10	0
polite-provisions	0	591	0	top10	0
tigra-disco-pantera	0	532	0	top10	0
mirate	1	718	5	top10	0
the-baxter-inn	0	655	6	top10	0
phoenix-by-heaven	0	676	0	free	0
la-mezca	0	647	0	top10	0
blanc-champagne-bar	0	666	0	free	0
nuda-bar-bratislava	0	663	0	free	0
barmini-dc	0	707	0	top10	0
extra-dirty-cocktail-club-boston	0	746	0	free	0
sip-guzzle	1	639	5	top10	0
percheron-rooftop-bar	0	659	0	free	0
ticuchi	0	244	0	free	0
one-tippling-place-philadelphia	0	732	0	top10	0
friday-saturday-sunday-philadelphia	0	767	1	top10	0
farmacia-boston	0	720	0	free	0
the-brass-monkey-lounge	0	678	0	free	0
the-manor-bar	0	397	3	free	0
daisy-margarita-bar	1	973	2	top10	0
kittys-cosmopolitan-club	1	847	0	top10	0
darkside	1	967	0	top10	0
las-almas-rotas	0	594	0	free	0
bible-club	0	653	0	free	0
fern-bar-kansas-city	0	637	0	free	0
vye-cocktail-lounge	0	653	0	free	0
thunderbolt	1	691	3	top10	0
saint-valentine	0	558	0	free	0
canopy-lounge-rooftop-bar-kl	0	290	0	free	0
semiprecious-denver	0	725	1	free	0
bar-colette-dallas	0	624	0	free	0
angel-face	0	598	0	free	0
press-club-dc	1	698	2	top10	0
bellwether-bar-portland	0	658	0	free	0
lighthouse-bk	0	372	1	free	0
isabel-lounge	0	382	0	free	0
stay-gold-flamingo	0	450	1	free	0
parliament-dallas	0	557	0	free	0
lucia	0	397	1	free	0
p-s-speakeasy	0	674	0	free	0
shinji-s	0	307	2	free	0
paradiso	1	544	3	top10	0
my-bar-headquarters	0	294	0	free	0
too-soon	0	546	0	free	0
the-opposites	0	419	1	free	0
viceversa	0	588	2	top10	0
eximia	0	395	1	free	0
dante	0	477	1	free	0
buena-vista-cafe	0	603	1	top10	0
lennon-s	0	481	1	free	0
clifton-club	0	593	0	free	0
driftwood-room	0	592	0	free	0
john-browns-underground	0	283	1	free	0
horn-cantle-saloon	0	357	1	free	0
viajante-87	0	269	1	free	0
bogies-place-boston	0	0	0	top10	0
mister-charles	0	615	0	free	0
scentique-cocktail-bar-a-bold-fragrance-an-unforgettable-impression	0	0	0	free	0
camparino-in-galleria	0	519	1	free	0
pates-bar	0	356	0	free	0
the-library-bar-dallas	0	630	0	free	0
bar-musk	0	311	0	free	0
bar-tea-scent	0	293	0	free	0
devils-toboggan	0	359	1	free	0
cobbler	0	250	0	free	0
mori-bar	0	353	0	free	0
new-york-bar	0	330	0	free	0
these	0	240	0	free	0
lone-wolf-lounge	0	411	1	free	0
cocktail-bar-raven	0	276	0	free	0
jade-jaguar	0	639	0	free	0
alonetogether	0	295	0	free	0
liquid-factory	0	411	0	free	0
pickwick-s-chronicles	0	266	0	free	0
american-bonded-denver	0	0	0	top10	0
cooper-lounge-denver	0	0	0	top10	0
multnomah-whiskey-library	0	635	0	free	0
water-witch	0	274	1	free	0
daiquiris-and-daisies-boston	0	0	0	top10	0
last-call-bar	0	289	0	free	0
shibuya-nights-at-cloak-petal	1	480	0	free	0
teardrop-lounge	0	623	0	free	0
the-bar-at-willett	0	346	1	free	0
in-good-company	0	665	0	free	0
paal	0	288	0	free	0
draft-land	0	350	0	free	0
hideout	0	278	0	free	0
lab	0	334	1	free	0
the-zuk-bar	0	301	0	free	0
tei-by-obond	0	365	0	free	0
mizunara-in-tokyo	0	265	0	free	0
apollo-inn	0	289	0	free	0
bar-bellamy	0	237	0	free	0
wild-child-shawnee	0	650	0	free	0
bar-libre	0	894	1	top10	0
comala-portland	0	643	0	free	0
las-ramblas	0	417	2	free	0
pacific-standard	0	608	0	free	0
osito-s-tap	0	277	0	free	0
ps40	0	275	0	free	0
ramblin-rascal-tavern	0	252	0	free	0
palomar-portland	0	573	0	free	0
messengerservice	0	388	1	free	0
late-bloomers	1	344	1	free	0
flair	0	346	0	free	0
the-aviary	0	363	0	free	0
the-peak-bar	0	327	0	free	0
superbueno	2	780	5	top10	0
ozone	0	257	0	free	0
courtland-club	0	501	1	free	0
creepy-s	0	620	0	free	0
cw-s-gin-joint	0	633	0	free	0
the-cadier-bar	0	283	0	free	0
clavel	0	441	1	free	0
boadas	0	620	2	top10	0
nickel-city	0	639	2	top10	0
the-gin-room	0	464	1	free	0
between-the-sips	0	441	1	free	0
suzie-wong-dinner-party-experience	0	321	0	free	0
bar-outrigger	0	241	1	free	0
jewel-box	0	233	1	free	0
scotch-lodge	0	224	2	free	0
all-night-skate	0	427	1	free	0
fifty-mils	0	396	0	free	0
aldo-sohm-wine-bar	0	354	1	free	0
panther-club	0	553	0	free	0
ralph-s-bar	0	468	1	free	0
hats-bar	0	447	1	free	0
kingfisher	0	444	1	free	0
sober-company	0	441	0	free	0
level-43-sky-lounge	0	290	0	free	0
the-bellwood	0	590	2	top10	0
le-caveau	0	371	1	free	0
bar-des-pres	0	347	0	free	0
bittersweet	0	398	1	free	0
bar-terroir-tampa	0	671	0	free	0
bon-vivants	1	466	1	free	0
lobster-bar	0	213	0	free	0
la-fleur-en-papier-dor	0	476	0	free	0
wolf-tree	0	386	1	free	0
velvet	1	410	0	free	0
liquid-diet-las-vegas	0	0	0	top10	0
ka-lavanda-bar	0	641	0	free	0
library-bar	0	267	0	free	0
canes-tales	1	482	0	free	0
better-days-miami	0	434	0	top10	0
parla-boston	0	0	0	top10	0
tropezon-miami	0	224	0	top10	0
saint-nice	0	667	0	free	0
the-sg-club	0	538	1	top10	0
bgc-denver	0	0	0	top10	0
the-diplomat	0	306	1	free	0
inside-passage	0	317	0	free	0
abstract-lyon	0	748	0	free	0
spuntino-denver	0	0	0	top10	0
bar-spirit-forward	0	290	1	free	0
polestar	0	283	0	free	0
bar-americano	0	231	0	free	0
the-curtain-club	0	329	0	free	0
bar-immertreu	0	345	0	free	0
soeurs-carnage	0	582	0	free	0
the-vault	0	343	0	free	0
lilith-budapest	0	655	0	free	0
ku-bar	0	302	0	free	0
legacy-club	0	383	0	free	0
the-bamboo-room	0	360	0	free	0
mitico-budapest	0	654	0	free	0
the-pot-still	0	353	0	free	0
bar-afterglow	0	254	0	free	0
bar-liberty	0	248	0	free	0
the-caterpillar-club	0	282	0	free	0
gimlet	0	282	0	free	0
victoria-bar	0	338	0	free	0
botanista-cocktail-bar	0	617	0	free	0
bar-basso	0	391	0	free	0
pier-42	1	434	0	free	0
find-the-photo-booth	0	291	0	free	0
paradiso-stockholm	0	360	0	free	0
problem-child	0	412	1	free	0
mercy-brown	1	218	0	free	0
hildegard-bar	0	271	0	free	0
bacchanal	0	244	0	free	0
bar-hommage	0	243	0	free	0
wu	0	286	0	free	0
the-store	0	260	0	free	0
rpm-by-d-bespoke	0	273	0	free	0
aldea	0	399	1	free	0
erin-rose	0	172	0	free	0
ulysses	0	397	0	free	0
abv	0	557	0	top10	0
nomad-bar-las-vegas	0	226	0	free	0
buddy-buddy	0	655	0	free	0
old-love-s	0	258	0	free	0
provocateur	0	336	0	free	0
closet	0	318	0	free	0
la-commune	0	302	0	free	0
le-calbar	0	297	0	free	0
the-silver-stamp	0	309	0	free	0
aft-cocktail-deck	0	440	1	free	0
southside-parlor	0	351	0	free	0
solange-cocktails-luxury-spirits	0	302	0	free	0
bar-benjamin	0	591	0	free	0
manolito	0	204	0	free	0
continental-deli-bar-bistro	0	329	0	free	0
haktet-vanster	0	346	0	free	0
pussyfoot-saloon	0	322	0	free	0
bar-otani	0	267	0	free	0
marlowe-bar	0	394	0	free	0
caribbean-club	0	295	0	free	0
floreria-atlantico-barcelona	0	427	0	free	0
angel-s-share	0	447	1	free	0
atwater-cocktail-club	1	386	1	free	0
bar-benfiddich	0	619	2	top10	0
bagheera	0	313	2	free	0
tur-7	0	319	0	free	0
the-brick-space	0	231	0	free	0
bar-margot-atlanta	0	629	0	free	0
the-mansion-bar	0	602	0	free	0
dangerous-water-palma-de-mallorca	11	762	0	featured	1
bar-kaiju	0	664	1	top10	0
the-rooftop-at-hotel-clermont	0	608	0	free	0
penrose	0	393	1	free	0
satans-whiskers	1	760	4	top10	0
bar-leather-apron	0	256	1	free	0
bemelmans-bar	0	359	0	free	0
death-co-east-village	1	417	0	top10	0
century-grand	0	435	4	free	0
the-half-blind-pig	0	583	0	free	0
bar-raval	0	228	0	free	0
best-intentions	0	700	2	top10	0
carrie-nation-boston	0	803	0	top10	0
dante-beverly-hills	1	602	0	top10	0
donna	0	371	0	free	0
bar-1802	0	359	1	free	0
la-jefa-philadelphia	0	1358	0	free	0
bar-snack	1	590	3	top10	0
bitter-and-twisted	1	256	2	free	0
bar-tonique	0	970	0	top10	0
cafe-la-trova	0	654	2	top10	0
clemente-bar	1	645	2	top10	0
double-chicken-please	1	761	4	free	0
cafe-de-la-paix	0	356	0	free	0
champagne-bar-at-four-seasons-surf-club	0	553	2	free	0
the-french-room-bar	0	630	0	free	0
enswell-philadelphia	0	735	0	top10	0
hale-pele	0	591	0	free	0
presidente-bar	0	384	0	free	0
estereo	0	260	0	free	0
arbor-hall	0	624	0	free	0
lady-bee	1	370	2	free	0
false-idol	0	598	0	top10	0
sabina-sabe	0	354	2	free	0
good-enough-cocktail-club	0	560	0	top10	0
katana-kitten	0	370	1	free	0
rasputin	0	175	0	free	0
kimball-house	0	458	2	free	0
library-bar-toronto	0	435	3	free	0
moebius-milano	1	556	4	free	0
dear-sandy	0	560	0	free	0
malpractice-portland	0	621	0	free	0
peaches-cream-bar-zagreb	1	1249	0	free	0
quattro-teste	0	275	0	free	0
ghost-donkey	0	552	0	top10	0
the-chandelier	0	633	0	top10	0
hmf	0	604	0	free	0
martinys	1	653	3	top10	0
pearl-diver	0	171	0	free	0
pretty-penny	0	209	4	free	0
nubeluz	0	432	1	free	0
nine-bar	1	682	1	top10	0
round-robin-bar	0	526	0	free	0
dead-rabbit	1	434	1	free	0
the-living-room-dewberry	0	569	0	free	0
french-75	0	598	1	top10	0
tonga-room	0	676	0	free	0
off-the-record-dc	0	1267	0	top10	0
pacific-cocktail-haven	0	739	3	top10	0
pinky-ring-by-bruno-mars	0	621	0	free	0
boticario	0	321	0	free	0
doppelganger-bar	0	365	0	free	0
verne-club	0	347	0	free	0
uptown	0	275	0	free	0
rd-philadelphia	0	708	0	free	0
hey-love	0	578	1	free	0
cosmo-pony	0	462	1	free	0
pufferfish	0	249	1	free	0
room-207	0	368	0	free	0
himkok	2	259	2	free	1
rougarou-denver	0	881	1	free	0
spare-room	0	570	0	free	0
punch-room-at-edition-madrid	0	342	0	free	0
nite-kong	0	302	0	free	0
hey-baby-cocktail-bar	0	349	0	free	0
seed-library-nyc	3	604	1	top10	0
slice-of-life	0	473	1	free	0
avra-bar	0	375	0	free	0
the-best-kept-secret	0	366	1	free	0
pahit	0	248	0	free	0
stir	0	409	1	free	0
cinco-lounge	0	303	0	free	0
bisou	0	371	0	free	0
trade-sky-bar	0	282	0	free	0
santana-bar	0	291	0	free	0
monkey-mash	0	350	0	free	0
indulge-bistro	0	405	0	free	0
under-lab	0	426	0	free	0
the-hope-farm	0	492	1	free	0
the-punch-room-at-edition	0	426	0	free	0
85b-cocktail-bar	0	260	0	free	0
lost-drink-chill	0	255	0	free	0
summer-experiment	0	381	0	free	0
the-smoking-gun	1	663	0	free	0
the-wig-shop-boston	0	763	1	top10	0
house-of-nomad	0	271	0	free	0
juniper-bar-andaz-delhi	0	268	0	free	0
the-cocktail-club	0	451	0	free	0
one-or-two	1	360	0	free	0
toca-da-raposa	0	330	0	free	0
lovo-cocktail-bar-madrid	0	362	0	free	0
bar-livet	0	268	0	free	0
selva-oaxaca-cocktail-bar	0	391	3	free	0
drastic-measures	0	456	3	free	0
explorer-bar	0	318	0	free	0
vian-cocktail-bar	0	289	0	free	0
guldbaren	0	320	0	free	0
20hundra5	0	302	0	free	0
dutch-freds	0	338	0	free	0
jungle-bird	0	344	0	free	0
post-office-place	0	366	2	free	0
kura-stockholm	0	325	0	free	0
trick-dog	0	630	2	top10	0
tess-bar-kitchen-singapore	0	314	0	free	0
the-doping	0	386	0	free	0
bar-composition	0	351	0	free	0
diller-room	0	453	0	free	0
star-bar	0	320	0	free	0
ladina-bar	0	390	0	free	0
red-frog	0	399	0	free	0
watch-hill-proper	0	413	1	free	0
papa-gedes-bar-cocktail-bar-sydney	0	372	0	free	0
bar-brahma	0	295	0	free	0
drinx-at-il-gusto-di-xinge	0	398	0	free	0
bar-orchard-ginza	0	257	0	free	0
the-bombay-canteen	0	349	0	free	0
bar-suzume	0	454	0	free	0
walrus-and-carpenter-seattle	0	1351	0	free	0
behind-bar	0	209	0	free	0
papa-doble	0	310	0	free	0
monkey-bar	0	279	0	free	0
the-blue-bar	0	262	0	free	0
100-gramm-bar	0	340	0	free	0
idoru	0	363	0	free	0
sobrio-by-mezcal-speakeasy	0	399	0	free	0
yacht-club-denver	0	849	3	top10	0
zig-zag-cafe	0	380	0	top10	0
salmon-guru	1	509	2	free	0
ayahuasca-cantina	0	465	1	free	0
young-blood	0	581	0	top10	0
techo	0	206	1	free	0
soko	0	331	1	free	0
the-enigma-mansion	0	398	1	free	0
barr-hill-cocktail-bar	0	372	1	free	0
modernhaus	0	472	1	free	0
lair	0	433	1	free	0
tres-monos	1	469	1	free	0
yvonnes-boston	0	747	0	top10	0
zest	1	439	2	free	0
bryants-cocktail-lounge	0	576	2	free	0
mahaniyom-cocktail-bar	0	441	1	free	0
tjoget	0	495	2	free	0
cochinchina	1	379	1	free	0
avoca	1	352	0	free	0
drink-kong	1	393	2	free	0
coley	0	433	1	free	0
garagiste	0	340	1	free	0
bar-de-vie	0	595	3	free	0
graft	0	387	1	free	0
sportsmans-club	0	379	1	free	0
bar-leone	1	671	3	top10	0
dolores	0	439	2	free	0
spoke	0	343	1	free	0
caretaker-s-cottage	1	521	2	free	0
