slug	name	country	city	email	kind	reason	source	url
wing-lei-bar	Wing Lei Bar	Macau	Macau	hotelsales@wynnpalace.com	offsite	off-domain (wynnpalace.com)	json-ld	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	events@wynnpalace.com	offsite	off-domain (wynnpalace.com)	json-ld	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	inquiries@wynnmacau.com	offsite	off-domain (wynnmacau.com)	json-ld	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	roomreservations@wynnmacau.com	offsite	off-domain (wynnmacau.com)	json-ld	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	hotelsales@wynnmacau.com	offsite	off-domain (wynnmacau.com)	json-ld	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	spareservations@wynnmacau.com	offsite	off-domain (wynnmacau.com)	json-ld	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	+inquiries@wynnpalace.com	offsite	off-domain (wynnpalace.com)	form-config	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	+roomreservations@wynnpalace.com	offsite	off-domain (wynnpalace.com)	form-config	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	+hotelsales@wynnpalace.com	offsite	off-domain (wynnpalace.com)	form-config	https://www.wynnresortsmacau.com/contact-us
wing-lei-bar	Wing Lei Bar	Macau	Macau	+events@wynnpalace.com	offsite	off-domain (wynnpalace.com)	form-config	https://www.wynnresortsmacau.com/contact-us
espier-bar-stavanger	Espier Bar	Norway	Stavanger	%20espier@strawberry.no	offsite	off-domain (strawberry.no)	form-config	https://www.espier.no/
espier-bar-stavanger	Espier Bar	Norway	Stavanger	espier@strawberry.no	offsite	off-domain (strawberry.no)	page-text	https://www.espier.no/
ce-la-vi	Ce La Vi	Singapore	Singapore	events-sg@celavi.com	venue	the venue's own domain	cloudflare-obfuscated	https://sg.celavi.com/
night-hawk	Night Hawk	Singapore	Singapore	hello@nighthawkbar.sg	offsite	off-domain (nighthawkbar.sg)	page-text	https://nighthawk.sg/
fable	Fable	South Africa	Cape Town	info@fablecocktailbar.capetown	venue	the venue's own domain	form-config	https://fablecocktailbar.capetown/
lobster-bar	Lobster Bar and Grill	Hong Kong	Hong Kong	hongkong@shangri-la.com	group	shangri-la group or hotel inbox	page-text	https://www.shangri-la.com/en/hongkong/islandshangrila/dining/bars-lounges/lobster-bar-and-grill/
lobster-bar	Lobster Bar and Grill	Hong Kong	Hong Kong	enquiry.ir@shangri-la.com	group	shangri-la group or hotel inbox	form-config	https://www.shangri-la.com/group/investors/
lobster-bar	Lobster Bar and Grill	Hong Kong	Hong Kong	jeffrey.tsang@shangri-la.com	group	shangri-la group or hotel inbox	form-config	https://www.shangri-la.com/group/investors/
one-ninety	One-Ninety Bar	Singapore	Singapore	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
one-ninety	One-Ninety Bar	Singapore	Singapore	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
one-ninety	One-Ninety Bar	Singapore	Singapore	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
one-ninety	One-Ninety Bar	Singapore	Singapore	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
one-ninety	One-Ninety Bar	Singapore	Singapore	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
the-dark-horse	The Dark Horse	South Africa	Cape Town	info@darkhorsebar.co.za	venue	the venue's own domain	form-config	https://darkhorsebar.co.za/
the-dark-horse	The Dark Horse	South Africa	Cape Town	info@blacksheeprestaurant.co.za	venue	the venue's own domain	form-config	https://darkhorsebar.co.za/
the-gin-bar	The Gin Bar	South Africa	Cape Town	hello@theginbar.co.za	venue	the venue's own domain	form-config	https://theginbar.co.za/
the-gin-bar	The Gin Bar	South Africa	Cape Town	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://theginbar.co.za/
the-gin-bar	The Gin Bar	South Africa	Cape Town	e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://theginbar.co.za/
sin-tax	Sin + Tax	South Africa	Johannesburg	awe@sintaxbar.com	venue	the venue's own domain	form-config	https://sintaxbar.com/
bar-bruno-goteborg	Bar Bruno	Sweden	Göteborg	hello@barbruno.se	venue	the venue's own domain	form-config	https://barbruno.se/
talking-to-strangers	Talking To Strangers	South Africa	Cape Town	info@talkingtostrangersbar.com	offsite	off-domain (talkingtostrangersbar.com)	form-config	https://cocktailbarcapetowntalkingtostrangers.capetown/
talking-to-strangers	Talking To Strangers	South Africa	Cape Town	nick@talkingtostrangersbar.com	offsite	off-domain (talkingtostrangersbar.com)	page-text	https://cocktailbarcapetowntalkingtostrangers.capetown/?page_id=126
charles-h	Charles H	South Korea	Seoul	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
charles-h	Charles H	South Korea	Seoul	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
charles-h	Charles H	South Korea	Seoul	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
charles-h	Charles H	South Korea	Seoul	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
charles-h	Charles H	South Korea	Seoul	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
charles-h	Charles H	South Korea	Seoul	fourseasonsjet@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privatejet/
charles-h	Charles H	South Korea	Seoul	shaunella.gaspar@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal/accessibility-policy/
the-house-of-machines	The House of Machines	South Africa	Cape Town	orders@thehouseofmachines.com	venue	the venue's own domain	form-config	https://thehouseofmachines.com/privacy
bar-hommage	Hommage	Sweden	Stockholm	bokning@delikatessenbistrobar.se	offsite	off-domain (delikatessenbistrobar.se)	form-config	https://hommage.se/
eden-bar-ascona	Eden Bar	Switzerland	Ascona	info@edenroc.ch	venue	the venue's own domain	form-config	https://www.edenroc.ch/
bar-les-trois-rois-basel	Bar Les Trois Rois	Switzerland	Basel	info@lestroisrois.com	venue	the venue's own domain	cloudflare-obfuscated	https://www.lestroisrois.com/
bar-les-trois-rois-basel	Bar Les Trois Rois	Switzerland	Basel	reservation@lestroisrois.com	venue	the venue's own domain	page-text	https://www.lestroisrois.com/
stjartilleriet	Stjärtilleriet	Sweden	Stockholm	info@restaurangartilleriet.se	offsite	off-domain (restaurangartilleriet.se)	form-config	https://stjartilleriet.se/
othilia-stockholm	Othilia	Sweden	Stockholm	contact@barothilia.se	offsite	off-domain (barothilia.se)	form-config	https://operakallaren.se/othilia
othilia-stockholm	Othilia	Sweden	Stockholm	frida.thornberg@nobis.se	offsite	off-domain (nobis.se)	form-config	https://operakallaren.se/othilia
othilia-stockholm	Othilia	Sweden	Stockholm	gdpr@operakallaren.se	venue	the venue's own domain	page-text	https://operakallaren.se/privacy
herz-basel	Herz	Switzerland	Basel	welcome@herzbasel.com	venue	the venue's own domain	form-config	https://www.herzbasel.com/
herz-basel	Herz	Switzerland	Basel	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.herzbasel.com/
herz-basel	Herz	Switzerland	Basel	18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.herzbasel.com/
herz-basel	Herz	Switzerland	Basel	88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.herzbasel.com/
herz-basel	Herz	Switzerland	Basel	e0b4d631da7b4200828051f7f9c783e3@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.herzbasel.com/
le-verre-a-monique-geneva	Le Verre à Monique	Switzerland	Geneva	monique@verreamonique.ch	venue	the venue's own domain	form-config	https://www.verreamonique.ch/
le-verre-a-monique-geneva	Le Verre à Monique	Switzerland	Geneva	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://www.verreamonique.ch/
american-bar-chateau-gutsch-lucerne	American Bar Château Gütsch	Switzerland	Lucerne	info@chateau-guetsch.ch	venue	the venue's own domain	form-config	https://www.chateau-guetsch.ch/
das-werk-8-basel	Das Werk 8	Switzerland	Basel	reservation@werkacht.ch	venue	the venue's own domain	form-config	https://www.werkacht.ch/
bar-beau-rivage-palace-lausanne	Bar Beau-Rivage Palace	Switzerland	Lausanne	pic@brp.ch	venue	the venue's own domain	form-config	https://www.brp.ch/
bar-beau-rivage-palace-lausanne	Bar Beau-Rivage Palace	Switzerland	Lausanne	cafe@brp.ch	venue	the venue's own domain	form-config	https://www.brp.ch/
bar-beau-rivage-palace-lausanne	Bar Beau-Rivage Palace	Switzerland	Lausanne	kaigan@brp.ch	venue	the venue's own domain	form-config	https://www.brp.ch/
bar-beau-rivage-palace-lausanne	Bar Beau-Rivage Palace	Switzerland	Lausanne	laterrasse@brp.ch	venue	the venue's own domain	form-config	https://www.brp.ch/
bar-beau-rivage-palace-lausanne	Bar Beau-Rivage Palace	Switzerland	Lausanne	info@brp.ch	venue	the venue's own domain	form-config	https://www.brp.ch/
lakeview-bar-cigar-lounge-obburgen	Lakeview Bar & Cigar Lounge	Switzerland	Obbürgen	information@burgenstockresort.com	venue	the venue's own domain	form-config	https://burgenstockresort.com/de/dining/lakeview-bar-und-cigar-lounge
einstein-bar-st-gallen	Einstein Bar	Switzerland	St. Gallen	info@einstein.ch	venue	the venue's own domain	json-ld	https://www.einstein.ch/
carlton-bar-lobby-saint-moritz	Carlton Bar & Lobby	Switzerland	Saint Moritz	info@carlton-stmoritz.ch	venue	the venue's own domain	form-config	https://www.carlton-stmoritz.ch/
chedi-bar-living-room-andermatt	Chedi Bar & Living Room	Switzerland	Andermatt	reservations@chediandermatt.com	offsite	off-domain (chediandermatt.com)	cloudflare-obfuscated	https://www.thechediandermatt.com/
chedi-bar-living-room-andermatt	Chedi Bar & Living Room	Switzerland	Andermatt	info@chediandermatt.com	offsite	off-domain (chediandermatt.com)	cloudflare-obfuscated	https://www.thechediandermatt.com/
chedi-bar-living-room-andermatt	Chedi Bar & Living Room	Switzerland	Andermatt	concierge@chediandermatt.com	offsite	off-domain (chediandermatt.com)	json-ld	https://www.thechediandermatt.com/faq
chedi-bar-living-room-andermatt	Chedi Bar & Living Room	Switzerland	Andermatt	hr@chediandermatt.com	role	departmental mailbox (hr@)	cloudflare-obfuscated	https://www.thechediandermatt.com/careers
chedi-bar-living-room-andermatt	Chedi Bar & Living Room	Switzerland	Andermatt	events@chediandermatt.com	offsite	off-domain (chediandermatt.com)	cloudflare-obfuscated	https://www.thechediandermatt.com/meetings-events
atelier-classic-bar-thun	Atelier Classic Bar	Switzerland	Thun	trinken@bar-atelier.ch	venue	the venue's own domain	form-config	https://www.bar-atelier.ch/
canvas-bar-lounge-zurich	Canvas Bar & Lounge	Switzerland	Zurich	info@thedoldergrand.com	venue	the venue's own domain	form-config	https://www.thedoldergrand.com/
bar-63-zurich	Bar 63	Switzerland	Zurich	info@bar63.ch	venue	the venue's own domain	page-text	https://www.bar63.ch/
eden-bar-zurich	Eden Bar	Switzerland	Zurich	info@lareserve-zurich.com	venue	the venue's own domain	cloudflare-obfuscated	https://www.lareserve-zurich.com/
dr-zhivago-zurich	Dr. Zhivago	Switzerland	Zurich	info@drzhivago.com	venue	the venue's own domain	form-config	https://www.drzhivago.com/about-us
widder-bar	Widder Bar	Switzerland	Zurich	home@widderhotel.com	venue	the venue's own domain	cloudflare-obfuscated	https://www.widderhotel.com/en/eat-drink/widder-bar/
widder-bar	Widder Bar	Switzerland	Zurich	reservations@widderhotel.com	venue	the venue's own domain	page-text	https://www.widderhotel.com/en/eat-drink/widder-bar/
otro-cocktailbar-zrich	OTRO - Cocktailbar Zürich	Switzerland	Zurich	mail@otro.bar	venue	the venue's own domain	form-config	https://otro.bar/
otro-cocktailbar-zrich	OTRO - Cocktailbar Zürich	Switzerland	Zurich	beispiel@mail.de	venue	free mailbox published on the venue's own site	page-text	https://otro.bar/
ml-bkk	mL BKK	Thailand	Bangkok	hello@mlbkk.com	venue	the venue's own domain	form-config	https://mlbkk.com/
rabbit-hole	Rabbit Hole	Thailand	Bangkok	info@rabbitholebkk.com	venue	the venue's own domain	form-config	https://rabbitholebkk.com/rabbitholegallery
bkk-social-club	BKK Social Club	Thailand	Bangkok	guest.historian@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
bkk-social-club	BKK Social Club	Thailand	Bangkok	privacy.officer@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/privacy
bkk-social-club	BKK Social Club	Thailand	Bangkok	info@privcom.gc.ca	offsite	off-domain (privcom.gc.ca)	page-text	https://www.fourseasons.com/privacy
bkk-social-club	BKK Social Club	Thailand	Bangkok	ksadpo@fourseasons.com	group	fourseasons group or hotel inbox	page-text	https://www.fourseasons.com/privacy
bkk-social-club	BKK Social Club	Thailand	Bangkok	copyright@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/legal
bkk-social-club	BKK Social Club	Thailand	Bangkok	reservations.bangkok@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/bangkok/contact-us/
bkk-social-club	BKK Social Club	Thailand	Bangkok	restaurantreservations.bangkok@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/bangkok/contact-us/
bkk-social-club	BKK Social Club	Thailand	Bangkok	wellness.bangkok@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/bangkok/contact-us/
bkk-social-club	BKK Social Club	Thailand	Bangkok	festive.bangkok@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.fourseasons.com/bangkok/contact-us/
posino-taipei	Posino Taipei	Taiwan	Taipei	+claude-user@anthropic.com	offsite	off-domain (anthropic.com)	page-text	http://posino.webnode.tw/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	jumeirahone@jumeirah.com	group	jumeirah group or hotel inbox	page-text	https://jumeirah.com/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	contact@jumeirah.com	group	jumeirah group or hotel inbox	page-text	https://jumeirah.com/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	reservations.jmh@jumeirah.com	group	jumeirah group or hotel inbox	page-text	https://jumeirah.com/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	partner@agency.com	offsite	off-domain (agency.com)	page-text	https://jumeirah.com/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	reservations@jumeirah.com	group	jumeirah group or hotel inbox	page-text	https://jumeirah.com/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	xxxxxx@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://jumeirah.com/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	sirius@jumeirah.sirius.com	group	jumeirah group or hotel inbox	page-text	https://jumeirah.com/
blind-tiger	Blind Tiger	United Arab Emirates	Dubai	njumeirahone@jumeirah.com	group	jumeirah group or hotel inbox	page-text	https://jumeirah.com/
clap-ongaku	Clap / Ongaku	United Arab Emirates	Dubai	info@claprestaurant.com	venue	the venue's own domain	page-text	https://claprestaurant.com/privacy
amelia	Amelia	United Arab Emirates	Dubai	marketing@amelialounge.com	role	departmental mailbox (marketing@)	form-config	https://amelialounge.com/privacy
amelia	Amelia	United Arab Emirates	Dubai	ameliaearhart@amelialounge.com	venue	the venue's own domain	page-text	https://amelialounge.com/contact
saikindo	Saikindō	United Arab Emirates	Abu Dhabi	info@fourseasons.com	group	fourseasons group or hotel inbox	form-config	https://www.saikindo.com/private-events
salmon-guru-dubai	Salmon Guru	United Arab Emirates	Dubai	info@salmonguru.es	venue	the venue's own domain	form-config	https://salmonguru.es/
salmon-guru-dubai	Salmon Guru	United Arab Emirates	Dubai	eventos@salmonguru.es	venue	the venue's own domain	form-config	https://salmonguru.es/
honeycomb-hi-fi	Honeycomb Hi-Fi	United Arab Emirates	Dubai	reservations@honeycombhifi.com	venue	the venue's own domain	page-text	https://honeycombhifi.com/
85b-cocktail-bar	85B Cocktail Bar	Vietnam	Ho Chi Minh City	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://85bcocktailbar.wixsite.com/saigon
85b-cocktail-bar	85B Cocktail Bar	Vietnam	Ho Chi Minh City	88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com	offsite	off-domain (sentry-next.wixpress.com)	page-text	https://85bcocktailbar.wixsite.com/saigon
85b-cocktail-bar	85B Cocktail Bar	Vietnam	Ho Chi Minh City	85bcocktailbar@gmail.com	venue	free mailbox published on the venue's own site	page-text	https://85bcocktailbar.wixsite.com/saigon/book-online
paradiso-dubai	Paradiso	United Arab Emirates	Dubai	lopd@pacha.com	offsite	off-domain (pacha.com)	page-text	https://paradisodubai.com/privacy-policy
paradiso-dubai	Paradiso	United Arab Emirates	Dubai	dpo@fiveglobalholdings.com	role	departmental mailbox (dpo@)	page-text	https://paradisodubai.com/privacy-policy
firefly	Firefly	Thailand	Bangkok	foodandbeverage.sindhorn@kempinski.com	group	kempinski group or hotel inbox	cloudflare-obfuscated	https://www.kempinski.com/en/sindhorn-hotel/restaurants-bars/firefly-bar
firefly	Firefly	Thailand	Bangkok	info.sindhorn@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/en/sindhorn-hotel/restaurants-bars/firefly-bar
firefly	Firefly	Thailand	Bangkok	reservations.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/en/sindhorn-hotel/restaurants-bars/firefly-bar
firefly	Firefly	Thailand	Bangkok	info.development@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/en/sindhorn-hotel/restaurants-bars/firefly-bar
firefly	Firefly	Thailand	Bangkok	pr.corporate@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/en/sindhorn-hotel/restaurants-bars/firefly-bar
firefly	Firefly	Thailand	Bangkok	info.residences@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/en/sindhorn-hotel/restaurants-bars/firefly-bar
firefly	Firefly	Thailand	Bangkok	contact@discoveryloyalty.com	offsite	off-domain (discoveryloyalty.com)	page-text	https://www.kempinski.com/en/sindhorn-hotel/restaurants-bars/firefly-bar
firefly	Firefly	Thailand	Bangkok	data.privacy@kempinski.com	group	kempinski group or hotel inbox	cloudflare-obfuscated	https://www.kempinski.com/privacy-policy
firefly	Firefly	Thailand	Bangkok	gso.frankfurt@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
firefly	Firefly	Thailand	Bangkok	gso.london@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
firefly	Firefly	Thailand	Bangkok	kempinski@tm-russia.ru	offsite	off-domain (tm-russia.ru)	page-text	https://www.kempinski.com/contact-us
firefly	Firefly	Thailand	Bangkok	gso.usa@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
firefly	Firefly	Thailand	Bangkok	gso.dubai@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
firefly	Firefly	Thailand	Bangkok	gso.china@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
firefly	Firefly	Thailand	Bangkok	gso.india@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
firefly	Firefly	Thailand	Bangkok	gso.sea@kempinski.com	group	kempinski group or hotel inbox	page-text	https://www.kempinski.com/contact-us
